name,category,text,image_path
رشید وطن‌دوست,art_music,رشید وطن‌دوست، متولد دی 1324 در تبریز، خواننده اپرا و استاد آواز کلاسیک ایرانی است که از دهه 1340 فعالیت خود را آغاز کرد. او اپراهایی مانند «اتللو»، «لوچیا دی لامرمور»، «مادام باترفلای»، «فلوت سحرآمیز»، «دون کارلوس»، «افسانه‌های هافمن»، «ورتر»، «آرایشگر سویل»، «هلندی سرگردان»، «ریگولتو»، «سالومه»، «فالستاف»، «لاتراویاتا» و «هانسل و گرتل» و آهنگ‌هایی نظیر «ای ایران»، «هجرت»، «راز پایندگی»، «دانای توس»، «سلام ایران»، «نیروی هوایی»، «ایران» و «دریادلان خلیج‌فارس» اجرا کرد. وطن‌دوست در سال 1367 نشان درجه یک هنری دریافت کرد.,/content/drive/MyDrive/project/images/art_music_images/رشید_وطن‌دوست_314_0.jpg
دنیا دادرسان,art_music,دنیا دادرسان، متولد 4 دی 1376 در تهران، خواننده ایرانی است که از سال 2014 فعالیت خود را آغاز کرد. او آلبوم‌های «دنیا» (1397)، «شطرنجی» (1399)، «پرانرژی» (1401) و «اون یک فرشته بود» (1403) و تک‌آهنگ‌هایی مانند «نمیدونم نمیدونم» (1397)، «دنیا» (1397)، «حسودا» (1397)، «درگیری» (1397)، «چمدون» (1397)، «کو تا بیاد» (1397)، «شگرد» (1397)، «مث من» (1399)، «سیاه سفید» (1399)، «دفترو ببند» (1399)، «برا همیشه رفت» (1399)، «چه حالی میشم» (1399)، «آهنگ قری» (1401)، «ای جان» (1401)، «10:30» (1401)، «یه چیز تازه» (1401)، «چیپس» (1401)، «کله‌پا» (1401)، «چپ و راست» (1401)، «پرانرژی» (1401)، «آتیش» (1401)، «شما بگو» (1401)، «پارتنر» (1401)، «انگیزه من» (1401)، «بای بای بای» (1401)، «آبی آسمون» (1401)، «عمو حسن» (1400)، «مانستر» (1403)، «شبیه من» (1403)، «نموندی برام» (1403)، «رو به جلو» (1403)، «تاکسیک» (1403)، «8 شب» (1403) و «گت ا گرل (انگلیسی)» (1403) منتشر کرد.,/content/drive/MyDrive/project/images/art_music_images/دنیا_دادرسان_315_0.jpg
مجید اخشابی,art_music,مجید اخشابی، متولد 27 دی 1351 در تهران، خواننده، آهنگساز، تنظیم‌کننده، نوازنده، نویسنده، پژوهشگر و مدرس دانشگاه ایرانی است. او آلبوم‌های «دشت شقایق‌ها» (1376)، «فال حافظ» (1378)، «گمگشته» (1381)، «همراز» (1383) و «پریزاد» (1384) منتشر کرد.,/content/drive/MyDrive/project/images/art_music_images/مجید_اخشابی_316_0.jpg
چنگیز حبیبیان,art_music,چنگیز حبیبیان، متولد 20 بهمن 1347 در مرند، خواننده ایرانی است. او آلبوم‌های «نغمه‌های عاشورایی» (1376)، «همسفر» (1378)، «دلسپرده» (1379)، «ترانه بارون» (1380)، «عطش باران» (1381)، «شب عاشق» (1382)، «قصه دیدار» (1384)، «لحظه دیدار» (1386)، «گلشن راز» (1388) و «فراموشم نکن» (1390) و تک‌آهنگ‌های «بغض سکوت»، «حس نیاز» و «ایرانم جانم» منتشر کرد.,/content/drive/MyDrive/project/images/art_music_images/چنگیز_حبیبیان_317_0.jpg
مهربانو (پروانه) سلامی,art_music,مهربانو (پروانه) سلامی، متولد 3 بهمن 1313 در کازرون و درگذشته در 27 اسفند 1397 در تهران، معروف به یاسمین، خواننده ایرانی بود که در دهه 1330 و اوایل دهه 1340 فعالیت کرد. او ترانه‌های «آبشار» و «هر که دیدم یاری داره، من ندارم» اجرا کرد.,/content/drive/MyDrive/project/images/art_music_images/مهربانو_(پروانه)_سلامی_318_0.jpg
هنگامه اخوان,art_music,هنگامه اخوان، متولد 31 خرداد 1334 در صومعه‌سرا، خواننده ایرانی است که از دهه 1340 فعالیت خود را آغاز کرد.,/content/drive/MyDrive/project/images/art_music_images/هنگامه_اخوان_319_0.png
یاسمین طباطبایی,art_music,یاسمین طباطبایی، متولد 18 جوزا 1346 در تهران، خواننده، بازیگر و ترانه‌سرای ایرانی است که در دهه 1370 فعالیت داشت.,/content/drive/MyDrive/project/images/art_music_images/0_246_یاسمین طباطبایی.jpg
آرش سبحانی,art_music,آرش سبحانی، متولد 22 دی 1349 در تهران، خواننده، نوازنده گیتار الکتریک، آهنگساز و ترانه‌سرا ایرانی است. او آلبوم‌های «آدم معمولی»، «عشق سرعت» (1386)، «باغ‌وحش جهانی»، «سه‌تقطیره» (1389)، «نتیجه مذاکرات» (1390)، «تشکیلات موازی» (14 بهمن 1391)، «استریو تال»، «پایان شیرین»، «دار قالی» و تک‌آهنگ‌های «Fight for God» و «شبانه» (آذر 1388) منتشر کرد. سبحانی در دانشگاه‌های هاروارد، برکلی و استنفورد درباره فرهنگ امروز ایران سخنرانی کرد، کنسرت «آب و آتش» را با گروه آور در تالار حرکت اجرا کرد و در کنسرت محمد نوری و شهریار مسرور گیتار نواخت.,/content/drive/MyDrive/project/images/art_music_images/آرش_سبحانی_321_0.jpg
شهاب مظفری,art_music,شهاب مظفری، متولد 7 اردیبهشت 1363 در تهران، خواننده، ترانه‌سرا، آهنگساز و بازیگر ایرانی است که از دهه 1390 فعالیت خود را آغاز کرد. او آلبوم «تورو خواب دیدم» (1391) و تک‌آهنگ‌هایی مانند «جنست خراب بود»، «خداحافظ (موسیقی میانی سریال غربت)»، «خوابم برد (تیتراژ سریال غربت)»، «غول یک‌چشم»، «مرداب اسیدی»، «مار»، «موی سیاه»، «لعنت به تو»، «آلزایمر»، «بد اندیشان»، «کوه بلند»، «یار»، «الکل چشمات»، «حیران»، «پندار»، «جهان من»، «یادت نره»، «پاشو بیا»، «دیدار (تیتراژ پایانی سریال بوم و بانو)»، «رد پا (تیتراژ میانی سریال دل)»، «از عشق تو (تیتراژ میانی سریال دل)»، «الله (تیتراژ میانی سریال دل)»، «شناسنامه (تیتراژ میانی سریال دل)»، «برعکس»، «مرد (تیتراژ میانی سریال دل)»، «اتفاقا عشق»، «دل خون (تیتراژ میانی سریال دل)»، «زیبای چشم‌سفید (تیتراژ میانی سریال دل)»، «تنهای تنها (تیتراژ پایانی سریال دل)»، «خزون (تیتراژ میانی سریال ستایش 3)»، «ستایش (تیتراژ پایانی سریال ستایش 3)»، «خودت»، «میزون نبود حالت»، «30 سالگی»، «دو برابر»، «وای وای (با علی یاسینی)»، «ما باحالیم»، «دلبر جان»، «دلبریتو کمترش کن»، «معذرت»، «قسم»، «جدایی»، «منو ترکم نکن»، «عکس قدیمی»، «مگه دیوونه حالیته (ریمیکس علیرضا مختاری)»، «نمیخوام تورو»، «زیر آوار (دکلمه: حسین سلیمانی)»، «مگه دیوونه حالیته»، «از وقتی رفتی (ورژن جدید)»، «میگن که عوض شدی»، «کجایی تو (ریمیکس علیرضا مختاری)»، «بگذریم (با مهرزاد امیرخانی و آرمان امامی)»، «لعنتی‌ترین حوالی»، «تو بخند»، «عذابم نده (با آمین، دکلمه: حسین سلیمانی)»، «حس عمیق»، «ادعا»، «آی (تیتراژ میانی قسمت 12 سریال آسپرین)»، «رفت»، «تلخ»، «نترسونم»، «می‌میرم»، «تنهام بذار»، «کلاغ شوم»، «پشیمونم»، «پاییز»، «برگرد خونه»، «کجایی تو»، «حالم بده»، «دارم میرم»، «شاهزاده»، «خونمون کو؟»، «روانی»، «فقط در همین حد (ریمیکس)»، «فراموشی»، «دلشوره»، «یک شب عاشقانه»، «خدایا با توام»، «دیگه تمومش کن»، «خسته شدم»، «از وقتی رفتی (ورژن پیانو)»، «بغض» و «عید رو بی تو نمیخوام» منتشر کرد. مظفری در 14 تیر 1396 اولین کنسرت خود را در سالن همایش میلاد نمایشگاه بین‌المللی تهران برگزار کرد و در 11 اردیبهشت 1397 دچار سکته قلبی شد و در بیمارستانی در تهران بستری شد.,/content/drive/MyDrive/project/images/art_music_images/شهاب_مظفری_322_0.jpg
گلوریا روحانی,art_music,گلوریا روحانی، متولد نی‌ریز، خواننده است. او با تک‌آهنگ‌هایی مانند «بره آهو»، «دختر شیراز» و «دختر بختیاری» (1350) در سبک موسیقی محلی فعالیت کرده است.,/content/drive/MyDrive/project/images/art_music_images/گلوریا_روحانی_323_0.jpg
رضا یزدانی,art_music,رضا یزدانی، متولد 24 مهر 1352 در تهران، خواننده، آهنگساز، نوازنده و بازیگر ایرانی است که از سال 1378 فعالیت خود را آغاز کرد. او آلبوم‌های «شهر دل» (1378)، «پرنده بی‌پرنده» (1381)، «هیس» (1384)، «خاطرات مبهم» (1388)، «ساعت 25 شب» (1390)، «ساعتا خوابن» (1392)، «سلول شخصی» (1394)، «دوئل در آینه» (1396)، «درهم» (1398) و «نوستالژی» (1400) منتشر کرد. یزدانی برای تیتراژ سریال‌هایی مانند «قلب یخی» (1389)، «تعبیر وارونه یک رویا» (1394) و فیلم‌هایی مانند «طهران تهران» (1388) و «خودزنی» (1390) آهنگ اجرا کرد و در فیلم‌هایی مانند «تیک آف» (1394) بازی کرد.,/content/drive/MyDrive/project/images/art_music_images/رضا_یزدانی_324_0.jpg
