image_path,name,description
/content/drive/MyDrive/project/images/athlete_images/443_ایمان_صادقی_image.jpg,ایمان صادقی ,ایمان صادقی، ورزشکار کشتی، در تاریخ 23 دی 1373 (در 30) متولد شده است.
/content/drive/MyDrive/project/images/athlete_images/444_ایمان_عالمی_image.jpg,ایمان عالمی,ایمان عالمی، ورزشکار فوتبال، در تاریخ 24 فوریه 1968 (57 سال) در تیم ملی فوتبال ایران متولد شده است، در تیم‌های بنیاد شهید، استقلال [1]، سپاهان، پلیس هانوی و Bình Định بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/445_ایمان_مبعلی_image.jpg,ایمان مبعلی,ایمان مبعلی، ورزشکار فوتبال، در تاریخ 12 آبان 1361 (42 سال) در آکادمی فولاد خوزستان متولد شده است، قد ایشان 1، 73 متر (5 فوت 8 اینچ) است، در تیم‌های فولاد، ←نیروی زمینی (قرضی)، الشباب، الوصل، النصر امارات، استقلال، شارجه، پیکان، استقلال خوزستان، ←استقلال (قرضی)، نفت تهران، فولاد و استقلال خوزستان بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/446_ایمان_محمدی_image.jpg,ایمان محمدی,ایمان محمدی، ورزشکار کشتی، در تاریخ 12 شهریور 1381 (در 22 سال) متولد شده است، افتخارات مدال برنز قهرمانی کشتی آسیا اولان‌باتور 2022، مدال طلا قهرمانی کشتی آسیا آستانا 2023، مدال برنز قهرمانی کشتی آسیا بیشکک 2024 و مدال طلا قهرمانی کشتی زیر 23 سال جهان پنتبدرا 2022 را کسب کرده است.
/content/drive/MyDrive/project/images/athlete_images/448_ایمان_مهدوی_crawled.jpg,ایمان مهدوی,ایمان مهدوی، متولد 23 بهمن 1373 در ساری، ورزشکار ایرانی در رشته کشتی آزاد است.
/content/drive/MyDrive/project/images/athlete_images/449_ایمان_موسوی_image.jpg,ایمان موسوی,ایمان موسوی، ورزشکار فوتبال، در تاریخ 16 بهمن 1367 در فجرسپاسی متولد شده است، قد ایشان 1 / 84 است، در تیم سال‌های بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/451_ایمن_زاید__value.jpg,ایمن زاید,ایمن زاید، متولد 12 مهر 1362 در دوبلین، ایرلند، مهاجم سابق فوتبال با قد 1، 88 متر است. او در حال حاضر سرمربی هیلستروم کلورادوی شمالی است. زاید سابقه بازی در پرسپولیس (2011 - 2013)، شامروک روفرز (2013 - 2014)، و لیبی (2011 - 2015) را دارد.
/content/drive/MyDrive/project/images/athlete_images/452_ایوان_ترابالیک_image.jpg,ایوان ترابالیک,ایوان ترابالیک، ورزشکار فوتبال، در تاریخ 8 اکتبر 1985 (39 سال) در نیترا، چکسلواکی متولد شده است، قد ایشان 2، 01 سانتیمتر است.
/content/drive/MyDrive/project/images/athlete_images/453_ایوان_مارکوویچ__value.jpg,ایوان مارکوویچ,ایوان مارکوویچ، متولد 30 خرداد 1373 در بلگراد، هافبک فوتبال با قد 1، 85 متر است. او با شماره پیراهن 10 برای ذوب‌آهن بازی می‌کند. مارکوویچ فعالیت خود را از سال 2003 با ستاره‌سرخ بلگراد آغاز کرد و سابقه بازی در تیم‌های زسکا صوفیه (2014 - 2015)، پارتیزان (2012)، و اسکیلستونا (2018) را دارد.
/content/drive/MyDrive/project/images/athlete_images/454_ایوان_پتروویچ_image.jpg,ایوان پتروویچ,ایوان پتروویچ، ورزشکار فوتبال، در تاریخ 11 ژانویه 1980 (45 سال) در یاگودینا، صربستان متولد شده است، قد ایشان 1، 75 متر (5 فوت 9 اینچ) [1] است، در تیم‌های یاگودینا، ناپرداک، آلمانیا آخن، اوبیلیچ، ابومسلم، پرسپولیس، شاهین بوشهر، مس کرمان، پورت، ناکون راتچاسیما، Thai Honda، Bangkok و گلوبال بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/455_ایوب_العملود_image.jpg,ایوب العملود,ایوب العملود، ورزشکار فوتبال، در تاریخ 8 آوریل 1994 (31 سال) در ورززات، مراکش متولد شده است، قد ایشان 1، 78 متر (5 فوت 10 اینچ) است، در تیم‌های ارتش سلطنتی، ←شباب خنیفره (قرضی)، الوداد کازابلانکا و پرسپولیس بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/456_ایوب_بنینصرت__value.jpg,ایوب بنی‌نصرت,ایوب بنی‌نصرت، متولد 20 دی 1346 در تبریز، کشتی‌گیر با قد 1، 76 متر و وزن 117 کیلوگرم است. او تحت مربیگری پرویز مسگری فعالیت می‌کند.
/content/drive/MyDrive/project/images/athlete_images/457_ایوب_رستمی_image.jpg,ایوب رستمی ,ایوب رستمی، ورزشکار جودو، در تاریخ 7 مهر 1362 در کرمانشاه متولد شده است، قد ایشان 192 سانتیمتر (6 فوت 4 اینچ) است و وزن ایشان 100 کیلوگرم است.
/content/drive/MyDrive/project/images/athlete_images/458_ایوب_والی_image.jpg,ایوب والی,ایوب والی، ورزشکار فوتبال، در تاریخ 18 مرداد 1366 (37 سال) در اهواز، ایران متولد شده است، قد ایشان 1، 83 متر (6 فوت 0 اینچ) است، در تیم فولاد بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/460_ایگور_اشتیماتس_crawled.jpg,ایگور اشتیماتس,ایگور اشتیماتس، ورزشکار فوتبال، در تاریخ 6 سپتامبر 1967 (57 سال) در Intercontinental Cup (India) متولد شده است، قد ایشان 1، 88 متر (6 فوت 2 اینچ) است، در تیم‌های هایدوک اسپلیت، ←سیبالیا (قرضی)، کادیس، هایدوک اسپلیت، دربی کانتی، وستهام یونایتد و هایدوک اسپلیت بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/462_ایگور_نتو_crawled.jpg,ایگور نتو,ایگور نتو، متولد 19 دی 1308 در مسکو، اتحاد شوروی، بازیکن و مربی فوتبال بود که در پست هافبک فعالیت می‌کرد. او در 10 فروردین 1378 در سن 69 سالگی در مسکو درگذشت. نتو سابقه بازی در اسپارتاک مسکو (1328 – 1345) و تیم ملی شوروی (1331 – 1344) و مربیگری در اومنیا (1346)، شینیک یاروسلاول (1347)، اسپارتاک مسکو (1352 – 1354 به عنوان دستیار و 1354)، پانیونیوس (1355 – 1356)، نفتچی باکو (1358)، استقلال تهران (1348 – 1349 به عنوان دستیار و 1349 – 1350) را دارد.
/content/drive/MyDrive/project/images/athlete_images/463_ایگور_پوستونیسکی_image.jpg,ایگور پوستونیسکی,ایگور پوستونیسکی، ورزشکار فوتبال، در تاریخ 4 فوریه 1995 (30 سال) در زابک، کرواسی متولد شده است، قد ایشان 1، 77 متر (5 فوت 91 ⁄ 2 اینچ) است، در تیم‌های اچ‌ان‌کی گوریتسا، اینتر زاپرشیچ، زاگورتس کارپینا، واراژدین و تراکتور [1] بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/465_بابک_حاتمی_image.jpg,بابک حاتمی,بابک حاتمی، ورزشکار فوتبال، در تاریخ 24 مرداد 1365 (38 سال) در تبریز، ایران متولد شده است، قد ایشان 173 سانتی‌متر است.
/content/drive/MyDrive/project/images/athlete_images/466_بابک_داوری_image.jpg,بابک داوری,بابک داوری، ورزشکار فوتبال، در تاریخ 28 شهریور 1353 در شهرستان متولد شده است، قد ایشان 185 است.
/content/drive/MyDrive/project/images/athlete_images/468_بابک_قربانی_image.jpg,بابک قربانی,بابک قربانی، ورزشکار کشتی، در تاریخ 28 اسفند 1367 در کرمانشاه متولد شده است، افتخارات مدال طلا بازی‌های آسیایی 2010 و مدال طلا مسابقات آسیایی دهلی 2010 را کسب کرده است.
/content/drive/MyDrive/project/images/athlete_images/469_بابک_مرادی_image.jpg,بابک مرادی,بابک مرادی، ورزشکار فوتبال، در تاریخ 7 مرداد 1372 (31 سال) در یاسوج، ایران متولد شده است، قد ایشان 1، 77 متر (5 فوت 91 ⁄ 2 اینچ) است، در تیم‌های شهرداری یاسوج، پارسه تهران، فولاد یزد، شهرداری تبریز، سیاه‌جامگان، آلومینیوم اراک، راه‌آهن، ملوان، فولاد، ماشین‌سازی، استقلال، هوادار، صنعت نفت آبادان و نفت مسجدسلیمان بازی کرده است.
/content/drive/MyDrive/project/images/athlete_images/470_بابک_معصومی_crawled.jpg,بابک معصومی,بابک معصومی، ورزشکار فوتسال، در تاریخ 23 تیر 1351 در فتحپاس استقلالشهید منصوری قرچکتام ایران‌خودرو متولد شده است، در تاریخ 19 مرداد 1390 درگذشته است.
/content/drive/MyDrive/project/images/athlete_images/472_بابک_پورغلامی_image.jpg,بابک پورغلامی,بابک پورغلامی، ورزشکار فوتبال، در تاریخ 15 تیر 1360 در بندر انزلی، ایران متولد شده است.
/content/drive/MyDrive/project/images/athlete_images/473_باران_ارجمند_image.jpg,باران ارجمند,باران ارجمند، ورزشکار تنیس، در تاریخ 1388 (15 – 16 سال) بندرگز، استان گیلان، ایران متولد شده است.
/content/drive/MyDrive/project/images/athlete_images/474_باسم_عباس_image.jpg,باسم عباس,باسم عباس، ورزشکار فوتبال، در تاریخ 1 ژوئیه 1982 (42 سال) در عراق متولد شده است، قد ایشان 1، 65 m (5 ft 5 اینچ) است.
/content/drive/MyDrive/project/images/athlete_images/475_باشگاه_فوتبال_زنان_استقلال_تهران_crawled.jpg,باشگاه فوتبال زنان استقلال تهران,باشگاه فوتبال زنان استقلال تهران، ورزشکار فوتبال.
/content/drive/MyDrive/project/images/athlete_images/476_باشگاه_فوتبال_زنان_خاتون_بم_image.jpg,باشگاه فوتبال زنان خاتون بم,باشگاه فوتبال زنان خاتون بم، ورزشکار فوتبال.
